species	p	r
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma alleghenense	0.00539348785497062	0.597590367061104
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma apis	0.0427512847320268	0.457078831605516
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma chrysopicola	0.00459501381451446	0.60633760041759
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma clarkii	0.000609280457106038	0.698758981344518
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma corruscae	0.00023126928780826	0.733750197530723
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma culicicola	0.00195734832346621	0.649097121653961
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma diminutum	0.0178842674441277	0.523343966994783
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma eriocheiris	0.0141210906057484	0.539344217360212
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma floricola	0.000222672787996619	0.735019520464013
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma gladiatoris	0.00580878331104506	0.593456228504656
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma helicoides	0.022756421617989	0.50622698369688
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma kunkelii	0.00672019281085553	0.585172691922291
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma litorale	0.0359148287374229	0.471344527687803
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma phoeniceum	0.00548248928966116	0.596682864081822
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma sabaudiense	0.0111108374172771	0.554845504678475
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma sp. BIUS-1	0.0237767023062543	0.503018879948424
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma syrphidicola	0.0135995535665213	0.541825047015426
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma taiwanense	0.0016438073973106	0.657123005559738
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Entomoplasmatales|f_Spiroplasmataceae|g_Spiroplasma|s_Spiroplasma turonicum	0.0222887153537439	0.507735856971684
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Candidatus Hepatoplasma|s_Candidatus Hepatoplasma crinochetorum	0.0235948452171476	0.503582604789703
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma alkalescens	0.0185267233123805	0.520888551824493
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma anatis	0.00700924114033146	0.582738553147366
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma anseris	0.00548956607400782	0.596611227460103
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma anserisalpingitidis	0.000674154763900572	0.694802076979448
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma arthritidis	0.000620398803003268	0.698056247620467
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma bovigenitalium	0.0391609722806658	0.464330164134679
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma bovirhinis	0.000101079907585495	0.75997011731984
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma bovoculi	0.00708533188587724	0.582111474061524
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma californicum	0.000476797506084569	0.708099184106688
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma canadense	0.0137720168017466	0.540996324251155
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma canis	0.0036157268487352	0.61897660556793
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma citelli	0.00380565472361996	0.616320527962996
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma cloacale	0.0300870713017918	0.4852864741061
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma columbinasale	0.0124026794912717	0.547822403023888
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma columbinum	0.00352185266161166	0.620332377388545
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma conjunctivae	0.000281894219357528	0.727001799505668
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma crocodyli	0.000578079247310482	0.700790811775438
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma cynos	0.00100791563635758	0.678450593296831
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma dispar	0.0178648493387625	0.52341927190975
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma edwardii	0.00105064770500824	0.676703479899161
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma felis	0.0016800549632792	0.656132616141486
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma flocculare	0.0464597065979127	0.450066832054159
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma gallinaceum	0.010647064260825	0.55752867504023
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma gallisepticum	0.0109851903835111	0.555563332034662
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma gallopavonis	0.000271425783696568	0.728307072336526
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma glycophilum	0.000314682668765251	0.723165124194065
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma hominis	0.00127444452114099	0.668426726985651
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma hyopneumoniae	0.0379977236712205	0.466789955974438
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma hyorhinis	0.000608699899791274	0.698795973195912
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma hyosynoviae	0.00756072184233504	0.578313908851789
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma iowae	0.0260532382425303	0.496235502517355
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma maculosum	0.00230719453281466	0.641325211205879
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma meleagridis	0.00788450757051441	0.57583777766725
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma mobile	0.00199959061513639	0.648099773296082
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma mycoides	0.00119530798549151	0.671202464903625
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma nasistruthionis	0.00359024528642245	0.619341707021638
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma neurolyticum	0.00215375714880043	0.644603279884018
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma orale	0.00201255556118371	0.647797204597649
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma ovipneumoniae	0.00711910874013218	0.58183487842134
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma ovis	0.0126434841014483	0.546579332446335
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma parvum	0.00351999232826731	0.620359546599971
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma penetrans	0.00594272710151596	0.592174734980905
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma phocicerebrale	0.00314885403909071	0.626034789712978
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma phocirhinis	0.00727133866801491	0.58060145726759
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma pulmonis	0.00171729657789263	0.655133555168004
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma putrefaciens	0.00135734766201237	0.665670282295913
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma salivarium	0.00159839631476372	0.658389953123624
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma sp. 1654_15	0.000700357727665896	0.693294914122659
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma sp. (ex Biomphalaria glabrata)	0.0133184034462602	0.543194378929588
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma sp. Mirounga ES2806-GEN	0.0110804722798515	0.55501837687393
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma sp. Mirounga ES2806-NAS	0.00972818221910309	0.563138032601659
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma sp. NEAQ87857	0.00549723977574374	0.596533634241684
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma sp. OR1901	0.000931572133093975	0.68173378895378
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma sp. Phocoena C-264-GEN	0.000804110298280086	0.68776016498873
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma struthionis	0.00444326275127717	0.608140212714115
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma synoviae	0.00103172255443917	0.677469704126381
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Mycoplasma|s_Mycoplasma yeatsii	0.00906705089722537	0.567446815580829
d_Bacteria|p_Tenericutes|c_Mollicutes|o_Mycoplasmatales|f_Mycoplasmataceae|g_Ureaplasma|s_Ureaplasma parvum	0.0145088517670791	0.537547124097215
d_Bacteria|p_Tenericutes|s_Tenericutes bacterium MO-XQ	0.0257277134509829	0.497176022883419
d_Bacteria|p_Thermodesulfobacteria|c_Thermodesulfobacteria|o_Thermodesulfobacteriales|f_Thermodesulfobacteriaceae|g_Thermodesulfobacterium|s_Thermodesulfobacterium geofontis	0.000233196681704393	0.733471151999608
d_Bacteria|p_Thermotogae|c_Thermotogae|o_Mesoaciditogales|f_Mesoaciditogaceae|g_Athalassotoga|s_Athalassotoga saccharophila	0.0444053366428911	0.453895660043597
d_Bacteria|p_Thermotogae|c_Thermotogae|o_Petrotogales|f_Petrotogaceae|g_Defluviitoga|s_Defluviitoga tunisiensis	0.0106413647344648	0.557562234588121
d_Bacteria|p_Thermotogae|c_Thermotogae|o_Petrotogales|f_Petrotogaceae|g_Marinitoga|s_Marinitoga piezophila	0.00720074451427628	0.581170780994111
d_Bacteria|p_Thermotogae|c_Thermotogae|o_Thermotogales|f_Fervidobacteriaceae|g_Fervidobacterium|s_Fervidobacterium changbaicum	0.0440975982106214	0.454480889088564
d_Bacteria|p_Thermotogae|c_Thermotogae|o_Thermotogales|f_Fervidobacteriaceae|g_Fervidobacterium|s_Fervidobacterium nodosum	0.0149399094011595	0.535594170106229
d_Bacteria|p_Thermotogae|c_Thermotogae|o_Thermotogales|f_Fervidobacteriaceae|g_Fervidobacterium|s_Fervidobacterium pennivorans	0.0101057432754982	0.560783195244577
d_Bacteria|p_Thermotogae|c_Thermotogae|o_Thermotogales|f_Fervidobacteriaceae|g_Thermosipho|s_Thermosipho africanus	0.000420794473751972	0.712727926736808
d_Bacteria|p_Thermotogae|c_Thermotogae|o_Thermotogales|f_Thermotogaceae|g_Thermotoga|s_Thermotoga caldifontis	0.0452795498662696	0.452250029783207
d_Bacteria|p_Thermotogae|c_Thermotogae|o_Thermotogales|f_Thermotogaceae|g_Thermotoga|s_Thermotoga naphthophila	0.0281613609121669	0.490359171561971
d_Bacteria|p_Thermotogae|c_Thermotogae|o_Thermotogales|f_Thermotogaceae|g_Thermotoga|s_Thermotoga neapolitana	2.03662548967041e-05	0.80286251296399
d_Bacteria|p_Verrucomicrobia|c_Opitutae|o_Opitutales|f_Opitutaceae|s_Opitutaceae bacterium TAV5	0.0127029025651747	0.54627554967743
d_Bacteria|s_bacterium 2013Arg42i	0.0335632307183408	0.476740849409289
d_Bacteria|s_Candidatus Dependentiae bacterium (ex Spumella elongata CCAP 955/1)	0.0302382124633392	0.484899238912063
d_Viruses|d_Bamfordvirae|p_Nucleocytoviricota|c_Megaviricetes|o_Algavirales|f_Phycodnaviridae|g_Prasinovirus|s_Ostreococcus mediterraneus virus 1	0.0400643656350004	-0.462458650412864
d_Viruses|d_Bamfordvirae|p_Nucleocytoviricota|c_Megaviricetes|o_Algavirales|f_Phycodnaviridae|g_Prymnesiovirus|s_Phaeocystis globosa virus	0.00492561232731564	0.602574656872709
d_Viruses|d_Bamfordvirae|p_Nucleocytoviricota|c_Megaviricetes|o_Algavirales|f_Phycodnaviridae|s_Chrysochromulina ericina virus	0.0180405734415102	0.522740168974485
d_Viruses|d_Bamfordvirae|p_Nucleocytoviricota|c_Megaviricetes|o_Imitervirales|f_Mimiviridae|g_Cafeteriavirus|s_Cafeteria roenbergensis virus	0.000290329496861287	0.725979795104536
d_Viruses|d_Bamfordvirae|p_Nucleocytoviricota|c_Megaviricetes|o_Imitervirales|f_Mimiviridae|s_Moumouvirus	0.0212019399130333	0.51134147967726
d_Viruses|d_Bamfordvirae|p_Nucleocytoviricota|c_Megaviricetes|o_Pimascovirales|f_Ascoviridae|g_Ascovirus|s_Spodoptera frugiperda ascovirus 1a	0.0221968320972855	0.508035230020419
d_Viruses|d_Bamfordvirae|p_Nucleocytoviricota|c_Megaviricetes|o_Pimascovirales|f_Marseilleviridae|s_Tunisvirus	0.0192636335364512	0.518154490172855
d_Viruses|d_Bamfordvirae|p_Nucleocytoviricota|c_Pokkesviricetes|o_Chitovirales|f_Poxviridae|g_Orthopoxvirus|s_Cowpox virus	0.0192780854111182	0.518101711740638
d_Viruses|d_Bamfordvirae|p_Nucleocytoviricota|c_Pokkesviricetes|o_Chitovirales|f_Poxviridae|g_Parapoxvirus|s_Pseudocowpox virus	0.0280673733521129	0.490613650835324
d_Viruses|d_Orthornavirae|p_Duplornaviricota|c_Resentoviricetes|o_Reovirales|f_Reoviridae|g_Phytoreovirus|s_Rice gall dwarf virus	0.013596568500947	0.541839465288165
d_Viruses|d_Orthornavirae|p_Lenarviricota|c_Allassoviricetes|o_Levivirales|f_Leviviridae|s_Acinetobacter phage AP205	0.010247237858622	0.559919094759893
d_Viruses|d_Orthornavirae|p_Pisuviricota|c_Pisoniviricetes|o_Nidovirales|f_Coronaviridae|g_Alphacoronavirus|s_NL63-related bat coronavirus strain BtKYNL63-9b	0.00826638216938647	-0.573022005581404
d_Viruses|d_Orthornavirae|p_Pisuviricota|c_Pisoniviricetes|o_Nidovirales|f_Coronaviridae|g_Betacoronavirus|s_Severe acute respiratory syndrome-related coronavirus	0.0234645119905783	0.503988735112854
d_Viruses|d_Orthornavirae|p_Pisuviricota|c_Pisoniviricetes|o_Nidovirales|f_Coronaviridae|g_Betacoronavirus|s_Tylonycteris bat coronavirus HKU4	0.0105497799876578	-0.558103507657343
d_Viruses|d_Orthornavirae|p_Pisuviricota|c_Stelpaviricetes|o_Patatavirales|f_Potyviridae|g_Potyvirus|s_Bean common mosaic virus	0.00798924011878332	-0.575054632785295
d_Viruses|f_Baculoviridae|g_Alphabaculovirus|s_Adoxophyes orana nucleopolyhedrovirus	0.0336534518053035	0.476528458311466
d_Viruses|f_Baculoviridae|g_Alphabaculovirus|s_Catopsilia pomona nucleopolyhedrovirus	0.0130284981436727	0.54463098811511
d_Viruses|f_Baculoviridae|g_Alphabaculovirus|s_Lymantria dispar multiple nucleopolyhedrovirus	0.0400643656350004	0.462458650412864
d_Viruses|f_Baculoviridae|g_Betabaculovirus|s_Cydia pomonella granulovirus	0.00481320941942996	0.603830008562405
d_Viruses|f_Nimaviridae|g_Whispovirus|s_White spot syndrome virus	0.0349445141204282	0.473536760184836
d_Viruses|g_Pandoravirus|s_Pandoravirus neocaledonia	0.00781311981703578	0.576376469793969
d_Viruses|p_Peploviricota|c_Herviviricetes|o_Herpesvirales|f_Herpesviridae|g_Percavirus|s_Equid gammaherpesvirus 5	0.0349445141204282	0.473536760184836
d_Viruses|p_Peploviricota|c_Herviviricetes|o_Herpesvirales|f_Herpesviridae|g_Roseolovirus|s_Macacine betaherpesvirus 9	0.0277922969313536	0.491362316063668
d_Viruses|p_Peploviricota|c_Herviviricetes|o_Herpesvirales|f_Herpesviridae|g_Simplexvirus|s_Ateline alphaherpesvirus 1	0.025244970412084	0.498588232476369
d_Viruses|p_Peploviricota|c_Herviviricetes|o_Herpesvirales|f_Herpesviridae|g_Simplexvirus|s_Leporid alphaherpesvirus 4	0.0339360616688839	0.475866025396322
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Autographiviridae|g_Vectrevirus|s_Escherichia virus LL11	0.00915607287507085	0.566852028425823
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Herelleviridae|g_Caeruleovirus|s_Bacillus virus Deepblue	0.0145137325591069	0.537524751487728
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Herelleviridae|g_Kayvirus|s_Staphylococcus virus Rodi	0.0172110552065341	-0.525993797450016
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Herelleviridae|s_Bacillus phage vB_BmeM-Goe8	0.0469057278304599	-0.449252823765101
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Herelleviridae|s_Brochothrix virus A9	0.000362578720453188	0.718132498717532
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Myoviridae|g_Agricanvirus|s_Erwinia virus SpecialG	0.00129158095801921	0.667844842773207
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Myoviridae|g_Derbicusvirus|s_Erwinia phage vB_EamM_Phobos	0.0255064453573659	-0.497820696604571
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Myoviridae|g_Eponavirus|s_Faecalibacterium virus Epona	0.0409131524316701	0.460729806442926
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Myoviridae|g_Fletchervirus|s_Campylobacter virus CP30A	0.0173555027801459	0.525418338165933
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Myoviridae|g_Mimasvirus|s_Cronobacter virus GAP32	0.00109820424443472	0.674828201612732
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Myoviridae|g_Radnorvirus|s_Arthrobacter virus ArV1	0.0182896959211337	0.521786414169394
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Myoviridae|g_Yoloswagvirus|s_Erwinia virus Yoloswag	0.0291824405418115	-0.487636668268732
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Myoviridae|s_Proteus phage vB_PmiM_Pm5461	0.0385344224849602	0.465647904225999
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Myoviridae|s_Shewanella sp. phage 1/40	0.0116154863725796	0.552027059263477
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Podoviridae|g_Myxoctovirus|s_Myxococcus virus Mx8	0.013596568500947	0.541839465288165
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Siphoviridae|g_Efquatrovirus|s_Enterococcus virus IME196	0.019177021545863	0.518471461742692
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Siphoviridae|g_Fromanvirus|s_Mycobacterium virus Timshel	0.037009659192701	0.468925651492973
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Siphoviridae|g_Hiyaavirus|s_Streptomyces virus Hiyaa	0.0101006619495447	-0.560814408998527
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Siphoviridae|g_Scapunavirus|s_Streptomyces virus Scap1	0.0224357819130894	-0.507258718183239
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Siphoviridae|g_Sextaecvirus|s_Staphylococcus virus Sextaec	0.0277922969313536	-0.491362316063668
d_Viruses|p_Uroviricota|c_Caudoviricetes|o_Caudovirales|f_Siphoviridae|g_Yangvirus|s_Arthobacter virus Yang	0.0329208363188827	0.478266152836513
